filename,masterCategory,garment,url,description
long_sleeve_top_2826.jpg,top,long sleeve top,http://assets.myntassets.com/v1/images/style/properties/a97fcbdd2239ee68e154125b010fe3ea_images.jpg,"woman wearing a purple and white gingham, collared, short-sleeved button-down shirt."
long_sleeve_top_30.jpg,top,long sleeve top,http://assets.myntassets.com/v1/images/style/properties/ceb79e65e6f47c0364f0e4dec3331178_images.jpg,"a maroon and white striped, long-sleeve button-down shirt worn by a man."
long_sleeve_top_1178.jpg,top,long sleeve top,http://assets.myntassets.com/v1/images/style/properties/8e463d02536f5416eb0a9edcb2dc9919_images.jpg,"a man wearing a long-sleeved, purple and white checkered dress shirt with a button-down collar and a breast pocket."
long_sleeve_top_990.jpg,top,long sleeve top,http://assets.myntassets.com/v1/images/style/properties/dae3528325ec7711ccbfc4493bdddb60_images.jpg,image download failed
long_sleeve_top_1190.jpg,top,long sleeve top,http://assets.myntassets.com/v1/images/style/properties/685d13a0d2b1f3f496c1b8ed87665760_images.jpg,image download failed
long_sleeve_top_812.jpg,top,long sleeve top,http://assets.myntassets.com/v1/images/style/properties/ba28fd228350d0c118461a3e1294f0d7_images.jpg,"a black, white, and light-blue plaid short-sleeved button-down shirt with two chest pockets."
long_sleeve_top_2587.jpg,top,long sleeve top,http://assets.myntassets.com/v1/images/style/properties/9b999459edff1b9dceb848ff0596d08c_images.jpg,image download failed
long_sleeve_top_2271.jpg,top,long sleeve top,http://assets.myntassets.com/v1/images/style/properties/e46495c9a4a575da02968b2ec09d3763_images.jpg,a man's blue and gray vertically striped dress shirt with long sleeves and a button-down collar.
long_sleeve_top_2606.jpg,top,long sleeve top,http://assets.myntassets.com/v1/images/style/properties/ab5828ee33752ead032d841d06c65178_images.jpg,a man wearing a navy and white gingham button-down shirt with three-quarter sleeves.
long_sleeve_top_2602.jpg,top,long sleeve top,http://assets.myntassets.com/v1/images/style/properties/9041f31c54d86034ef2da6d97ecd088f_images.jpg,"a man wearing a light blue, vertically striped, long-sleeved button-down shirt with a slightly slim fit.  the collar has a subtle contrasting inner trim."
long_sleeve_top_256.jpg,top,long sleeve top,http://assets.myntassets.com/v1/images/style/properties/4aee26ace1ca3775fef111edf24e4dfe_images.jpg,image download failed
long_sleeve_top_1048.jpg,top,long sleeve top,http://assets.myntassets.com/v1/images/style/properties/ad4071d62fdb69768f4fdd446110ba65_images.jpg,"a man wearing a white long-sleeved shirt with thin, vertical green and blue stripes.  the shirt has a button-down collar and a small logo on the chest pocket. the inside of the cuffs and the back of the collar have a small red accent."
long_sleeve_top_789.jpg,top,long sleeve top,http://assets.myntassets.com/v1/images/style/properties/0bb1a9374055a8b3e49b8a52cf376f3c_images.jpg,"a man wearing a blue, three-quarter sleeve collared shirt with a henley placket.  the shirt appears to be made of a lightweight denim or chambray fabric.  it has a relaxed, slightly loose fit."
long_sleeve_top_2658.jpg,top,long sleeve top,http://assets.myntassets.com/v1/images/style/properties/9122c51c1978ba4b5843bcef36020bca_images.jpg,a man wearing a purple short-sleeved button-down shirt; the shirt is a solid color with a subtle embroidered logo near the bottom.
long_sleeve_top_1437.jpg,top,long sleeve top,http://assets.myntassets.com/v1/images/style/properties/fdf1e99c39d77b86ccaa8681216fb561_images.jpg,"a man wearing a long-sleeved, white dress shirt with thin, dark-green vertical stripes."
long_sleeve_top_2981.jpg,top,long sleeve top,http://assets.myntassets.com/v1/images/style/properties/605621468b16668332bb12acb760462c_images.jpg,"a man wearing a dark-navy, long-sleeved button-down shirt.  the shirt has a slim fit and a small pocket on the chest. the cuffs have a black and white gingham interior."
long_sleeve_top_952.jpg,top,long sleeve top,http://assets.myntassets.com/v1/images/style/properties/caf911fc12e18ac0e9261ca61b10b0a1_images.jpg,image download failed
long_sleeve_top_1025.jpg,top,long sleeve top,http://assets.myntassets.com/v1/images/style/properties/051ff7439913094ea463f2ecdaf43e0e_images.jpg,"a light blue, white, and red plaid, long-sleeved button-down shirt with a curved hem, worn by a man."
long_sleeve_top_554.jpg,top,long sleeve top,http://assets.myntassets.com/v1/images/style/properties/a1f55e2a398dec79ff9d71649d34ddce_images.jpg,"a light blue, long-sleeved button-down shirt with a white grid pattern, worn by a man."
long_sleeve_top_2843.jpg,top,long sleeve top,http://assets.myntassets.com/v1/images/style/properties/92aeccdd841acebd0f0a61fb5ad11aed_images.jpg,a man wearing a black and white gingham short-sleeved dress shirt.
long_sleeve_top_134.jpg,top,long sleeve top,http://assets.myntassets.com/v1/images/style/properties/4e6e5fd4386c5118d6c593c6afd46445_images.jpg,"man wearing a red, white, and black plaid long-sleeved button-down shirt."
long_sleeve_top_2593.jpg,top,long sleeve top,http://assets.myntassets.com/v1/images/style/properties/fcb78ae0635a9bf7ffdc58a26b5cc16e_images.jpg,"a man wearing a white and black vertically striped, collared, three-quarter sleeve henley shirt with a small chest pocket."
long_sleeve_top_102.jpg,top,long sleeve top,http://assets.myntassets.com/v1/images/style/properties/Basics-Men-Grey-Shirt_9b798a6d6e2b4d37627075dff803bda1_images.jpg,"a light gray, long-sleeved button-down shirt with a curved hem, worn by a man."
long_sleeve_top_670.jpg,top,long sleeve top,http://assets.myntassets.com/v1/images/style/properties/24704bf19d1d2c0cd378ab6dd507e1f6_images.jpg,"a man wearing a white, long-sleeved dress shirt with thin, light-blue pinstripes.  the shirt is button-down and has a standard fit."
long_sleeve_top_1090.jpg,top,long sleeve top,http://assets.myntassets.com/v1/images/style/properties/08e90a9a35d85a9a92845e95bfc64135_images.jpg,image download failed
long_sleeve_top_2953.jpg,top,long sleeve top,http://assets.myntassets.com/v1/images/style/properties/b4f03ea4c0715f91fa2252f435e2ce71_images.jpg,"a red and white plaid, long-sleeved button-down shirt worn by a man."
long_sleeve_top_2541.jpg,top,long sleeve top,http://assets.myntassets.com/v1/images/style/properties/2656e89480744d296a68a890ad412cec_images.jpg,image download failed
long_sleeve_top_17.jpg,top,long sleeve top,http://assets.myntassets.com/v1/images/style/properties/11dcaeada4fab2e575c449e922425c5d_images.jpg,image download failed
long_sleeve_top_93.jpg,top,long sleeve top,http://assets.myntassets.com/v1/images/style/properties/b6d14ed28d8e41421827515783d436c3_images.jpg,"a lavender long-sleeve button-down shirt with a classic collar, worn by a woman."
long_sleeve_top_2822.jpg,top,long sleeve top,http://assets.myntassets.com/v1/images/style/properties/dd238625b03163c1e014cb8359aaee74_images.jpg,image download failed
long_sleeve_top_903.jpg,top,long sleeve top,http://assets.myntassets.com/v1/images/style/properties/21f4bcd1c121f744a0256672987496ea_images.jpg,"a man wearing a yellow, white, and dark-grey plaid, long-sleeve button-up shirt with a standard collar and rolled-up cuffs."
long_sleeve_top_3052.jpg,top,long sleeve top,http://assets.myntassets.com/v1/images/style/properties/5d0b6acffe43e1e02e36168193ae5507_images.jpg,image download failed
long_sleeve_top_840.jpg,top,long sleeve top,http://assets.myntassets.com/v1/images/style/properties/11e3b99a45aa0a0f5dd1926162d9666c_images.jpg,image download failed
long_sleeve_top_1034.jpg,top,long sleeve top,http://assets.myntassets.com/v1/images/style/properties/6c2c87f91f42fa631632fb12a3f58c98_images.jpg,"a blue and white vertical striped, long-sleeved dress shirt worn by a man."
long_sleeve_top_2016.jpg,top,long sleeve top,http://assets.myntassets.com/v1/images/style/properties/5a05a397743d810ce8ebb8971d56fbae_images.jpg,image download failed
long_sleeve_top_229.jpg,top,long sleeve top,http://assets.myntassets.com/v1/images/style/properties/a3f75d10b02a048492fab3c12f1669fb_images.jpg,man wearing a blue and white gingham short-sleeved button-down shirt.
long_sleeve_top_1878.jpg,top,long sleeve top,http://assets.myntassets.com/v1/images/style/properties/John-Players-Men-Blue-Shirt_0df60ef654cc788b5e4d80cdf4ce422a_images.jpg,image download failed
long_sleeve_top_485.jpg,top,long sleeve top,http://assets.myntassets.com/v1/images/style/properties/b422c9a997f44f9b46537a1de6b68d44_images.jpg,image download failed
long_sleeve_top_1714.jpg,top,long sleeve top,http://assets.myntassets.com/v1/images/style/properties/609285587de795da13def5c746a27072_images.jpg,man wearing a white long-sleeved button-down shirt with a navy blue gingham check pattern.
long_sleeve_top_1474.jpg,top,long sleeve top,http://assets.myntassets.com/v1/images/style/properties/1a05357dcda1023f90818acd8c9d9507_images.jpg,image download failed
long_sleeve_top_2910.jpg,top,long sleeve top,http://assets.myntassets.com/v1/images/style/properties/Scullers-For-Her-Women-White-Striped-Shirt_01b4f7d8ac67c4b186651f6a4c7d010a_images.jpg,image download failed
long_sleeve_top_32.jpg,top,long sleeve top,http://assets.myntassets.com/v1/images/style/properties/b51ddd8d00fdcb3261069363d18b6763_images.jpg,gemini failed
long_sleeve_top_1179.jpg,top,long sleeve top,http://assets.myntassets.com/v1/images/style/properties/85820fdaaa1cea043a48858edbe7ca16_images.jpg,gemini failed
long_sleeve_top_2353.jpg,top,long sleeve top,http://assets.myntassets.com/v1/images/style/properties/584bba7057bdb1119775ca503154b71e_images.jpg,gemini failed
long_sleeve_top_572.jpg,top,long sleeve top,http://assets.myntassets.com/v1/images/style/properties/971cb8d3c6054484ec2281ad55af6247_images.jpg,gemini failed
long_sleeve_top_680.jpg,top,long sleeve top,http://assets.myntassets.com/v1/images/style/properties/ad402e6188d3c2cf138844300719afb1_images.jpg,image download failed
long_sleeve_top_240.jpg,top,long sleeve top,http://assets.myntassets.com/v1/images/style/properties/48d2a256c41f68f41e0f8569d392f1bf_images.jpg,gemini failed
long_sleeve_top_3021.jpg,top,long sleeve top,http://assets.myntassets.com/v1/images/style/properties/013a1ca6df7958d34677905b5ab8d57d_images.jpg,
long_sleeve_top_3057.jpg,top,long sleeve top,http://assets.myntassets.com/v1/images/style/properties/cb21ac6759f9910d3ee6c7509e8f7e34_images.jpg,
long_sleeve_top_2637.jpg,top,long sleeve top,http://assets.myntassets.com/v1/images/style/properties/fd2615c4de55a66b70bd299f441fe9b4_images.jpg,
long_sleeve_top_1042.jpg,top,long sleeve top,http://assets.myntassets.com/v1/images/style/properties/85af45c0fdb31ac9c1427328a32a5b06_images.jpg,
long_sleeve_top_1538.jpg,top,long sleeve top,http://assets.myntassets.com/v1/images/style/properties/840f191c497548b28507daeaeb4e1777_images.jpg,
long_sleeve_top_1861.jpg,top,long sleeve top,http://assets.myntassets.com/v1/images/style/properties/dec50867e46d134a626b14ec8672af2a_images.jpg,
long_sleeve_top_2460.jpg,top,long sleeve top,http://assets.myntassets.com/v1/images/style/properties/c378f6cf2ba214792a7316dbb4cbbc03_images.jpg,
long_sleeve_top_3123.jpg,top,long sleeve top,http://assets.myntassets.com/v1/images/style/properties/870b903622093575e2ba5a5bf42489f5_images.jpg,
long_sleeve_top_1192.jpg,top,long sleeve top,http://assets.myntassets.com/v1/images/style/properties/3ef0939222c026dc9d36ea5faee2299a_images.jpg,
long_sleeve_top_299.jpg,top,long sleeve top,http://assets.myntassets.com/v1/images/style/properties/1984d518712e3218453d4323a2cbc09d_images.jpg,
long_sleeve_top_1093.jpg,top,long sleeve top,http://assets.myntassets.com/v1/images/style/properties/Timberland-Men-Claremont-Popl-White-Shirt_c369d44985d7e0b133d9426d40268c20_images.jpg,
long_sleeve_top_3106.jpg,top,long sleeve top,http://assets.myntassets.com/v1/images/style/properties/f17cc5310fa03b89a0d2ac7dcae2fa79_images.jpg,
long_sleeve_top_321.jpg,top,long sleeve top,http://assets.myntassets.com/v1/images/style/properties/f7c7a0de4c0f995783e3bd54423a2317_images.jpg,
long_sleeve_top_1231.jpg,top,long sleeve top,http://assets.myntassets.com/v1/images/style/properties/1eadc44f6626fd57259d06c1b112d8e1_images.jpg,
long_sleeve_top_1431.jpg,top,long sleeve top,http://assets.myntassets.com/v1/images/style/properties/3df15750651ce7b5daf10c300aec0826_images.jpg,
long_sleeve_top_1251.jpg,top,long sleeve top,http://assets.myntassets.com/v1/images/style/properties/92509468eefec5aea4abfd04d79c14d1_images.jpg,
long_sleeve_top_1427.jpg,top,long sleeve top,http://assets.myntassets.com/v1/images/style/properties/f10bd25949c86d7c0e5a0c191ec5036a_images.jpg,
long_sleeve_top_1788.jpg,top,long sleeve top,http://assets.myntassets.com/v1/images/style/properties/52c0da7a2cfd44e2772e77fd7956ea95_images.jpg,
long_sleeve_top_263.jpg,top,long sleeve top,http://assets.myntassets.com/v1/images/style/properties/d96b0e543db1d99144646673a6facdda_images.jpg,
long_sleeve_top_1075.jpg,top,long sleeve top,http://assets.myntassets.com/v1/images/style/properties/b9be0a5e1d32d3fea7984979be75c83e_images.jpg,
long_sleeve_top_867.jpg,top,long sleeve top,http://assets.myntassets.com/v1/images/style/properties/9142a6056732abd0d8ce9dd873e2b36f_images.jpg,
long_sleeve_top_1812.jpg,top,long sleeve top,http://assets.myntassets.com/v1/images/style/properties/8543e611807f5fbc1d4d973274b617b5_images.jpg,
long_sleeve_top_678.jpg,top,long sleeve top,http://assets.myntassets.com/v1/images/style/properties/fb209af384d0d1af00368397afc12636_images.jpg,
long_sleeve_top_2281.jpg,top,long sleeve top,http://assets.myntassets.com/v1/images/style/properties/315927e36a960ea3f43dc4db09caeb0b_images.jpg,
long_sleeve_top_2851.jpg,top,long sleeve top,http://assets.myntassets.com/v1/images/style/properties/c5578dde578118759d0ebc5789c9a25d_images.jpg,
long_sleeve_top_2134.jpg,top,long sleeve top,http://assets.myntassets.com/v1/images/style/properties/b29b078072bd1367d988652ac99fd0ac_images.jpg,
long_sleeve_top_3035.jpg,top,long sleeve top,http://assets.myntassets.com/v1/images/style/properties/1d0f54d9a025d2a92cbde1014bfefab0_images.jpg,
long_sleeve_top_479.jpg,top,long sleeve top,http://assets.myntassets.com/v1/images/style/properties/60f01b9c1d7bca28122e86ec94f29aa7_images.jpg,
long_sleeve_top_289.jpg,top,long sleeve top,http://assets.myntassets.com/v1/images/style/properties/f2d133d0e7abe582fa61ecefbf788101_images.jpg,
long_sleeve_top_3124.jpg,top,long sleeve top,http://assets.myntassets.com/v1/images/style/properties/cf03b7c0e9c62e29157f38a466e4d692_images.jpg,
long_sleeve_top_257.jpg,top,long sleeve top,http://assets.myntassets.com/v1/images/style/properties/bc42377becb55150910050aca94fdf71_images.jpg,
long_sleeve_top_3081.jpg,top,long sleeve top,http://assets.myntassets.com/v1/images/style/properties/4a505bef2f41b38b56aeff5746327aa5_images.jpg,
long_sleeve_top_1575.jpg,top,long sleeve top,http://assets.myntassets.com/v1/images/style/properties/f6e07f52c4d4a5c432e2c488d09c0816_images.jpg,
long_sleeve_top_438.jpg,top,long sleeve top,http://assets.myntassets.com/v1/images/style/properties/3852ebf35fc849f2528774879be89fa6_images.jpg,
long_sleeve_top_387.jpg,top,long sleeve top,http://assets.myntassets.com/v1/images/style/properties/79b65cc65008e0e3013bc0fdbadc1c62_images.jpg,
long_sleeve_top_173.jpg,top,long sleeve top,http://assets.myntassets.com/v1/images/style/properties/7e30615a10bfcdb141d62e561bc2c971_images.jpg,
long_sleeve_top_2782.jpg,top,long sleeve top,http://assets.myntassets.com/v1/images/style/properties/d26383ff7df9fd18d506258b3fe029f4_images.jpg,
long_sleeve_top_528.jpg,top,long sleeve top,http://assets.myntassets.com/v1/images/style/properties/Highlander-Men-Blue-Check-Shirt_fe80681b23be676b0193047f8ccdcfac_images.jpg,
long_sleeve_top_254.jpg,top,long sleeve top,http://assets.myntassets.com/v1/images/style/properties/ab3bfd44385bbe6ae244d3fca6e3b178_images.jpg,
short_sleeve_dress_544.jpg,dress,short sleeve dress,https://n.nordstrommedia.com/it/6b2c3ebd-a0fe-4ad1-b2a3-ebe6c83230bd.jpeg?h=368&w=240&dpr=2,"woman wearing a navy blue midi dress with short sleeves, a mandarin collar, and a button-front placket. the dress has an asymmetrical hemline and appears to be made of a linen or linen-blend fabric."
short_sleeve_dress_2498.jpg,dress,short sleeve dress,https://n.nordstrommedia.com/it/d3a76716-09ac-4cce-91ec-836cef48fe17.jpeg?h=368&w=240&dpr=2,"a lavender sparkly maxi dress with a cowl neck, short cap sleeves, and a side slit.  the dress is draped and cinched at the waist with a jeweled embellishment near the neckline. woman wearing."
short_sleeve_dress_554.jpg,dress,short sleeve dress,https://n.nordstrommedia.com/id/sr3/adf33eaf-bd36-4bf5-a2dc-b90659376e3f.jpeg?h=368&w=240&dpr=2,"a woman wearing a rust-colored, short-sleeved, a-line mini dress made of jersey-knit fabric."
short_sleeve_dress_422.jpg,dress,short sleeve dress,https://n.nordstrommedia.com/it/7ca61977-724b-4543-9ebc-52cb299385e0.jpeg?h=368&w=240&dpr=2,"woman wearing a black maxi dress with a v-neck, short sleeves, and a fitted bodice that flows into a flared skirt.  the fabric appears to be a jersey knit."
short_sleeve_dress_798.jpg,dress,short sleeve dress,https://n.nordstrommedia.com/it/93d154e6-8cc8-4d05-9c4a-4ee031626119.jpeg?h=368&w=240&dpr=2,a woman wearing a white maxi dress with a floral print and cut-out detailing at the waist.  the dress has short puff sleeves and a v-neck. the fabric appears to be lightweight.
short_sleeve_dress_194.jpg,dress,short sleeve dress,https://n.nordstrommedia.com/it/9e6d0142-f615-4d6c-bd69-ea8b4bc519d7.jpeg?h=368&w=240&dpr=2,"woman wearing a green and white maxi dress with a floral print and a tiered skirt.  the dress has short ruffle sleeves, a collared neckline, and a self-tie belt."
short_sleeve_dress_296.jpg,dress,short sleeve dress,https://n.nordstrommedia.com/it/b140ba46-924a-442a-82d2-06c273bc3453.jpeg?h=368&w=240&dpr=2,"a pale yellow midi wrap dress with short flutter sleeves and a self-tie belt, worn by a woman."
short_sleeve_dress_772.jpg,dress,short sleeve dress,https://n.nordstrommedia.com/it/5d4f0083-c0a1-4625-9d7b-337c0e614037.jpeg?h=368&w=240&dpr=2,"woman wearing a navy blue, form-fitting, floor-length gown with short sleeves featuring ruffled detailing at the shoulder.  the dress appears to be made of a structured, possibly matte jersey fabric.  it has a fitted bodice and a slightly flared skirt."
short_sleeve_dress_1855.jpg,dress,short sleeve dress,https://n.nordstrommedia.com/it/400e5161-62ce-4b60-90ab-e225ffacbaf9.jpeg?h=368&w=240&dpr=2,"a hot pink maxi dress with ruffles along the skirt and short sleeves, cinched at the waist, worn by a woman."
short_sleeve_dress_173.jpg,dress,short sleeve dress,https://n.nordstrommedia.com/it/c48f1f26-1add-4d91-af76-01322ea8a9a1.jpeg?h=368&w=240&dpr=2,"a woman wearing a white midi dress with a square neckline, puffed short sleeves with ties, and a fitted bodice with vertical seams.  the skirt is full and a-line.  the fabric appears to be a cotton poplin."
short_sleeve_dress_1228.jpg,dress,short sleeve dress,https://n.nordstrommedia.com/id/sr3/6fcf8896-20e2-486b-9d44-716be44d81a9.jpeg?h=368&w=240&dpr=2,"woman wearing a blue midi dress with a boat neckline, short sleeves, and a belted waist.  the skirt is a-line and features a pink and fuchsia floral print.  the fabric appears to be a satin or similar material."
short_sleeve_dress_2520.jpg,dress,short sleeve dress,https://n.nordstrommedia.com/it/94465f2d-7ef7-42de-b7bb-79e24ef8f090.jpeg?h=368&w=240&dpr=2,a navy blue maxi dress with a beaded bodice and short sleeves.  the bodice has a v-neck and the skirt is a-line.  the fabric appears to be a chiffon or similar lightweight material.  person wearing.
short_sleeve_dress_1700.jpg,dress,short sleeve dress,https://n.nordstrommedia.com/it/4dd23949-63f5-42d0-b204-eec06ab344b5.jpeg?h=368&w=240&dpr=2,"woman wearing a red and white midi dress with a v-neck, short puffed sleeves, and a gathered skirt. the fabric appears to be cotton, and the print is a geometric pattern of intersecting lines forming circular shapes."
short_sleeve_dress_2585.jpg,dress,short sleeve dress,https://n.nordstrommedia.com/it/01a43bff-cd38-497b-8f85-57d9e65bfafd.jpeg?h=368&w=240&dpr=2,"woman wearing a green jumpsuit with a tropical leaf print.  it has an off-the-shoulder, ruffled neckline and wide-leg pants."
short_sleeve_dress_1344.jpg,dress,short sleeve dress,https://n.nordstrommedia.com/it/9e641dae-c178-49bb-a6ae-034d3242cdab.jpeg?h=368&w=240&dpr=2,"woman wearing a coral sleeveless midi dress with an abstract floral print and a pleated, a-line skirt. the dress appears to be made of a lightweight, possibly sheer fabric.  the neckline is a scooped square neck with slight ruched detailing at the shoulders."
short_sleeve_dress_44.jpg,dress,short sleeve dress,https://n.nordstrommedia.com/id/sr3/8550c242-b730-4b98-896c-20b94f73d385.jpeg?h=368&w=240&dpr=2,woman wearing a white off-the-shoulder midi dress with a fitted silhouette.
short_sleeve_dress_298.jpg,dress,short sleeve dress,https://n.nordstrommedia.com/it/118f3715-b41e-4874-8436-3a6ed8f39b63.jpeg?h=368&w=240&dpr=2,"a beige midi dress with short sleeves and a patch pocket, made from a silky fabric."
short_sleeve_dress_1748.jpg,dress,short sleeve dress,https://n.nordstrommedia.com/it/f78be02c-1aee-4314-85ad-ca60a0070993.jpeg?h=368&w=240&dpr=2,"woman wearing a tiered midi dress with a floral print in shades of blue, pink, and yellow on a white background.  the dress has short flutter sleeves and an elasticized waist."
short_sleeve_dress_1508.jpg,dress,short sleeve dress,https://n.nordstrommedia.com/it/2f7b7b50-2ac6-4eb3-9ab3-d8787f734769.jpeg?h=368&w=240&dpr=2,woman wearing a purple midi dress with short sleeves and a boat neck. the dress is made of textured fabric with a floral pattern.  it has a fitted bodice and a slightly flared skirt.
short_sleeve_dress_1033.jpg,dress,short sleeve dress,https://n.nordstrommedia.com/it/77013494-e606-40db-9cff-960ce1fd4860.jpeg?h=368&w=240&dpr=2,"woman wearing a floor-length, olive green, off-the-shoulder gown with a draped, fitted bodice and a slightly flared skirt. the fabric appears to be a shiny, possibly satin-like material.  the dress features ruching and draping details throughout."
short_sleeve_dress_254.jpg,dress,short sleeve dress,https://n.nordstrommedia.com/it/169e60c8-63d3-4ccc-8143-da3fcc76a754.jpeg?h=368&w=240&dpr=2,"a light blue denim midi dress with short sleeves, a collared shirt neckline, and a tie waist.  the dress has a draped, asymmetrical hemline."
short_sleeve_dress_1195.jpg,dress,short sleeve dress,https://n.nordstrommedia.com/it/01b30e89-5819-4351-810e-811e9f70c1c2.jpeg?h=368&w=240&dpr=2,"a black, off-the-shoulder fit-and-flare dress with a peter pan collar and a studded belt worn by a woman."
short_sleeve_dress_2530.jpg,dress,short sleeve dress,https://n.nordstrommedia.com/it/4c65423e-8efa-4c5f-bfbd-58be3164cfe1.jpeg?h=368&w=240&dpr=2,a woman wearing a light blue maxi dress with a paisley and butterfly print. the dress has a cape-like sleeve and a v-neck.
short_sleeve_dress_2436.jpg,dress,short sleeve dress,https://n.nordstrommedia.com/it/fba39f62-65db-46d6-a8bb-48ee9f4839ac.png?h=368&w=240&dpr=2,"a light blue floor-length gown with sheer three-quarter sleeves and floral embroidery, worn by a woman."
short_sleeve_dress_1237.jpg,dress,short sleeve dress,https://n.nordstrommedia.com/it/9988954b-c5cd-4f9f-ac4d-0dfbdd7d2301.jpeg?h=368&w=240&dpr=2,"a mauve midi dress with a subtle speckled pattern, v-neck, flutter sleeves, and an elasticized waist.  the fabric appears to be a lightweight chiffon or similar."
short_sleeve_dress_478.jpg,dress,short sleeve dress,https://n.nordstrommedia.com/it/74abd61f-88da-4c66-842c-265e9733d2e8.jpeg?h=368&w=240&dpr=2,"woman wearing a hot pink, short-sleeved sheath dress with a v-neck and flower-shaped embellishments on the sleeves."
short_sleeve_dress_2131.jpg,dress,short sleeve dress,https://n.nordstrommedia.com/it/e3fef2dc-8db5-453d-af3f-8226bab8175a.jpeg?h=368&w=240&dpr=2,"a navy blue jersey maxi dress with a cowl neckline, short sleeves, and a front slit.  the bodice is pleated and features a jeweled embellishment at the waist.  a woman is wearing the dress."
short_sleeve_dress_532.jpg,dress,short sleeve dress,https://n.nordstrommedia.com/it/342d5d0f-9912-47a0-8228-47a385a4accf.jpeg?h=368&w=240&dpr=2,"woman wearing a red and pink floral maxi dress with puffed short sleeves, a v-neck, and a belted waist.  the dress has a tiered skirt and appears to be made of a cotton or cotton blend fabric."
short_sleeve_dress_651.jpg,dress,short sleeve dress,https://n.nordstrommedia.com/it/37801042-06f7-45d0-88a1-a8f1f14e1369.jpeg?h=368&w=240&dpr=2,woman wearing a navy blue midi-length skirt and a cream and navy blue horizontally striped short-sleeved top. the top is fitted at the waist and the skirt is pleated.
short_sleeve_dress_2547.jpg,dress,short sleeve dress,https://n.nordstrommedia.com/it/1d2d3bb6-6598-461d-9680-d9776f73f6f0.jpeg?h=368&w=240&dpr=2,"woman wearing a light blue midi dress with a green floral print. the dress has short flutter sleeves, a v-neckline, and a drawstring waist.  it features a tiered skirt."
short_sleeve_dress_1560.jpg,dress,short sleeve dress,https://n.nordstrommedia.com/it/bb676e04-3282-4072-8b0d-e74195da34cf.jpeg?h=368&w=240&dpr=2,woman wearing a pink and white floral-print short-sleeved mini dress with a slightly flared hemline.
short_sleeve_dress_1547.jpg,dress,short sleeve dress,https://n.nordstrommedia.com/it/aa8a030b-a2fb-49c3-b249-4d5b5815712f.jpeg?h=368&w=240&dpr=2,"woman wearing a maroon velvet maxi dress with a wrap bodice, three-quarter sleeves, and fringe detailing.  the dress has a thigh-high slit and a self-tie belt."
short_sleeve_dress_175.jpg,dress,short sleeve dress,https://n.nordstrommedia.com/it/f147acf8-012b-4d16-9c9e-2b01157009c9.jpeg?h=368&w=240&dpr=2,"woman wearing a burgundy midi dress with a mock neck and short cap sleeves.  the dress appears to be made of a knit or jersey fabric and has a fitted, form-fitting silhouette."
short_sleeve_dress_1307.jpg,dress,short sleeve dress,https://n.nordstrommedia.com/it/4a1a284a-040f-496a-afc6-9a8ed509884b.jpeg?h=368&w=240&dpr=2,"woman wearing a mauve and white floral midi dress with short puff sleeves, a fitted bodice with a drawstring neckline, and a tiered ruffled skirt."
short_sleeve_dress_73.jpg,dress,short sleeve dress,https://n.nordstrommedia.com/it/1e0c79d9-5a27-4262-ac3a-2905354da66a.jpeg?h=368&w=240&dpr=2,"a black midi dress with a mock neck and short sleeves, on a woman."
short_sleeve_dress_170.jpg,dress,short sleeve dress,https://n.nordstrommedia.com/it/09e2e3a5-5a47-4ff8-b422-a489a78b4800.jpeg?h=368&w=240&dpr=2,"a navy blue midi-length wrap dress with white polka dots, short sleeves, and a self-tie belt.  woman wearing."
short_sleeve_dress_522.jpg,dress,short sleeve dress,https://n.nordstrommedia.com/it/859afd54-8587-4597-b686-74c30a107607.jpeg?h=368&w=240&dpr=2,"a woman wearing a light blue and white striped maxi dress with short sleeves, a v-neck, and a smocked waist. the dress has a tiered skirt.  the fabric appears to be linen."
short_sleeve_dress_1717.jpg,dress,short sleeve dress,https://n.nordstrommedia.com/it/b8063101-7afb-4d39-a284-65738f42a90b.jpeg?h=368&w=240&dpr=2,"a woman wearing a black maxi dress with a boat neckline, short sleeves, and a drawstring waist.  the dress appears to be made of a knit or jersey fabric and has a side slit."
short_sleeve_dress_756.jpg,dress,short sleeve dress,https://n.nordstrommedia.com/it/7a840098-c984-4e5b-90de-237f1eaa3a05.jpeg?h=368&w=240&dpr=2,woman wearing a black and white midi dress with a wrap-style bodice and short sleeves.  the dress features a rose print.
short_sleeve_dress_368.jpg,dress,short sleeve dress,https://n.nordstrommedia.com/it/3715a5f1-34a7-4c31-96c9-d9b21c6ff873.jpeg?h=368&w=240&dpr=2,"woman wearing a black and white floral midi dress with short puff sleeves and a fitted waist. the fabric appears to be a lightweight, possibly sheer material.  the skirt has a tiered design."
short_sleeve_dress_1600.jpg,dress,short sleeve dress,https://n.nordstrommedia.com/it/32f704dd-4d53-4cac-88f2-17dd84e5dd94.jpeg?h=368&w=240&dpr=2,"woman wearing a teal maxi dress with orange and white floral print.  the dress has a ruffled off-the-shoulder neckline and a tiered, ruffled hem.  the fabric appears to be lightweight."
short_sleeve_dress_1004.jpg,dress,short sleeve dress,https://n.nordstrommedia.com/it/f5c1259a-5e38-44e7-8e01-bf28194d5619.jpeg?h=368&w=240&dpr=2,"woman wearing a light blue maxi dress with a smocked bodice, short flutter sleeves, and a ruffled hem. the dress features a shell and paisley print."
